C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_23_036.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_23_036.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_23_036.jpg,0,0,0,5.397814E-06
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_23_111.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_23_111.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_23_111.jpg,0,0,0,2.790452E-06
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_23_188.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_23_188.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_23_188.jpg,0,0,0,6.290491E-06
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_23_261.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_23_261.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_23_261.jpg,0,0,0,6.466476E-06
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_23_337.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_23_337.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_23_337.jpg,0,0,0,1.60644E-05
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_23_411.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_23_411.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_23_411.jpg,0,0,0,5.360893E-06
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_23_490.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_23_490.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_23_490.jpg,0,0,0,7.422728E-06
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_23_562.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_23_562.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_23_562.jpg,0,0,0,1.453503E-05
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_23_636.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_23_636.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_23_636.jpg,0,0,0,2.276376E-06
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_23_711.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_23_711.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_23_711.jpg,0,0,0,1.091111E-05
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_23_786.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_23_786.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_23_786.jpg,0,0,0,1.178049E-05
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_23_861.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_23_861.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_23_861.jpg,0,0,0,2.61743E-05
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_23_938.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_23_938.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_23_938.jpg,0,0,0,6.456592E-06
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_24_011.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_24_011.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_24_011.jpg,0,0,0,2.823978E-05
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_24_086.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_24_086.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_24_086.jpg,0,0,0,1.897034E-06
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_24_161.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_24_161.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_24_161.jpg,0,0,0,1.144728E-05
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_24_237.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_24_237.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_24_237.jpg,0,0,0,3.432298E-06
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_24_313.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_24_313.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_24_313.jpg,0,0.1906752,0,0.09908564
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_24_388.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_24_388.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_24_388.jpg,0,0.4158,0,0.4175313
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_24_461.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_24_461.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_24_461.jpg,0,0.6035669,0,0.8006909
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_24_537.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_24_537.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_24_537.jpg,0,0.8287653,0,1.509704
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_24_611.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_24_611.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_24_611.jpg,-0.1,0.5681301,0,2.117377
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_24_688.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_24_688.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_24_688.jpg,-0.3,0.3399363,0,2.537895
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_24_762.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_24_762.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_24_762.jpg,-0.45,0.1535985,0,2.65095
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_24_840.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_24_840.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_24_840.jpg,-0.6500001,0,0,2.662184
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_24_913.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_24_913.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_24_913.jpg,-0.8500001,0.2191842,0,2.713195
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_24_988.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_24_988.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_24_988.jpg,-1,0.445152,0,3.002067
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_25_063.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_25_063.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_25_063.jpg,-1,0.2565105,0,3.206736
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_25_139.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_25_139.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_25_139.jpg,-1,0.03000809,0,3.283971
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_25_214.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_25_214.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_25_214.jpg,-1,0.0369903,0,3.239011
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_25_289.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_25_289.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_25_289.jpg,0,0.2629041,0,3.266487
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_25_364.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_25_364.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_25_364.jpg,0,0.4885311,0,3.644708
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_25_438.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_25_438.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_25_438.jpg,0,0.6747615,0,4.071273
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_25_513.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_25_513.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_25_513.jpg,0,0.9329457,0,4.838618
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_25_588.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_25_588.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_25_588.jpg,0,1,0,5.755862
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_25_662.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_25_662.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_25_662.jpg,0,1,0,6.446466
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_25_738.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_25_738.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_25_738.jpg,-0.1,1,0,7.359015
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_25_814.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_25_814.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_25_814.jpg,-0.3,1,0,8.246097
C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\center_2020_01_25_21_27_25_892.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\left_2020_01_25_21_27_25_892.jpg,C:\Users\Michael\Documents\Personal Projects\self driving car\sim_data\IMG\right_2020_01_25_21_27_25_892.jpg,0,1,0,9.139009
